event_type, timestamp, participant_id, condition, with_autocompletion, entered_content, start_time_in_s, end_time_in_s, duration_in_s
EventTypes.KEY_PRESSED,1621446197.4090025,3,no_autocompletion_text_1,False,e,1621446197.4090035,1621446197.4090037,0
EventTypes.KEY_PRESSED,1621446197.5170155,3,no_autocompletion_text_1,False,i,1621446197.517017,1621446197.517017,0
EventTypes.KEY_PRESSED,1621446197.6931098,3,no_autocompletion_text_1,False,n,1621446197.6931107,1621446197.693111,0
EventTypes.KEY_PRESSED,1621446197.7850337,3,no_autocompletion_text_1,False,e,1621446197.7850347,1621446197.785035,0
EventTypes.KEY_PRESSED,1621446197.8850248,3,no_autocompletion_text_1,False,s,1621446197.8850257,1621446197.8850257,0
EventTypes.KEY_PRESSED,1621446198.1490476,3,no_autocompletion_text_1,False, ,1621446198.1490486,1621446198.1490488,0
EventTypes.WORD_TYPED,1621446198.1490946,3,no_autocompletion_text_1,False,meines,1621446198.149093,1621446197.2970645,0.8520283699035645
EventTypes.KEY_PRESSED,1621446198.329144,3,no_autocompletion_text_1,False,,1621446198.3291452,1621446198.3291454,0
EventTypes.KEY_PRESSED,1621446198.4651053,3,no_autocompletion_text_1,False,L,1621446198.4651062,1621446198.4651062,0
EventTypes.KEY_PRESSED,1621446198.629026,3,no_autocompletion_text_1,False,e,1621446198.629027,1621446198.6290271,0
EventTypes.KEY_PRESSED,1621446198.8927975,3,no_autocompletion_text_1,False,b,1621446198.8927982,1621446198.8927984,0
EventTypes.KEY_PRESSED,1621446198.9810233,3,no_autocompletion_text_1,False,e,1621446198.981024,1621446198.9810243,0
EventTypes.KEY_PRESSED,1621446199.1648793,3,no_autocompletion_text_1,False,n,1621446199.16488,1621446199.1648803,0
EventTypes.KEY_PRESSED,1621446199.3573778,3,no_autocompletion_text_1,False,s,1621446199.3573785,1621446199.3573787,0
EventTypes.KEY_PRESSED,1621446199.5570676,3,no_autocompletion_text_1,False, ,1621446199.5570683,1621446199.5570686,0
EventTypes.WORD_TYPED,1621446199.5571175,3,no_autocompletion_text_1,False,Lebens,1621446199.5571163,1621446198.4651606,1.0919556617736816
EventTypes.KEY_PRESSED,1621446199.7370174,3,no_autocompletion_text_1,False,i,1621446199.737018,1621446199.737018,0
EventTypes.KEY_PRESSED,1621446199.9640672,3,no_autocompletion_text_1,False,n,1621446199.9640684,1621446199.9640684,0
EventTypes.KEY_PRESSED,1621446200.0999901,3,no_autocompletion_text_1,False, ,1621446200.0999908,1621446200.0999908,0
EventTypes.WORD_TYPED,1621446200.1000361,3,no_autocompletion_text_1,False,in,1621446200.1000345,1621446199.7370708,0.3629636764526367
EventTypes.KEY_PRESSED,1621446200.4201458,3,no_autocompletion_text_1,False,d,1621446200.420147,1621446200.420147,0
EventTypes.KEY_PRESSED,1621446200.5400598,3,no_autocompletion_text_1,False,i,1621446200.5400608,1621446200.540061,0
EventTypes.KEY_PRESSED,1621446200.7442076,3,no_autocompletion_text_1,False,e,1621446200.7442083,1621446200.7442086,0
EventTypes.KEY_PRESSED,1621446201.0000596,3,no_autocompletion_text_1,False,s,1621446201.0000603,1621446201.0000603,0
EventTypes.KEY_PRESSED,1621446201.1639965,3,no_autocompletion_text_1,False,e,1621446201.1639972,1621446201.1639972,0
EventTypes.KEY_PRESSED,1621446201.3080535,3,no_autocompletion_text_1,False,r,1621446201.3080544,1621446201.3080544,0
EventTypes.KEY_PRESSED,1621446201.6080313,3,no_autocompletion_text_1,False, ,1621446201.6080317,1621446201.608032,0
EventTypes.WORD_TYPED,1621446201.6080773,3,no_autocompletion_text_1,False,dieser,1621446201.608076,1621446200.4202063,1.1878697872161865
EventTypes.KEY_PRESSED,1621446201.804148,3,no_autocompletion_text_1,False,,1621446201.8041487,1621446201.804149,0
EventTypes.KEY_PRESSED,1621446201.896114,3,no_autocompletion_text_1,False,G,1621446201.8961148,1621446201.8961153,0
EventTypes.KEY_PRESSED,1621446202.0359607,3,no_autocompletion_text_1,False,e,1621446202.0359614,1621446202.0359616,0
EventTypes.KEY_PRESSED,1621446202.1760437,3,no_autocompletion_text_1,False,g,1621446202.1760447,1621446202.1760447,0
EventTypes.KEY_PRESSED,1621446202.2680128,3,no_autocompletion_text_1,False,e,1621446202.2680135,1621446202.2680137,0
EventTypes.KEY_PRESSED,1621446202.4560263,3,no_autocompletion_text_1,False,n,1621446202.4560277,1621446202.456028,0
EventTypes.KEY_PRESSED,1621446202.796071,3,no_autocompletion_text_1,False,d,1621446202.7960722,1621446202.7960725,0
EventTypes.KEY_PRESSED,1621446203.0400834,3,no_autocompletion_text_1,False,",",1621446203.0400844,1621446203.0400848,0
EventTypes.WORD_TYPED,1621446203.0401294,3,no_autocompletion_text_1,False,Gegend,1621446203.0401282,1621446201.896177,1.143951177597046
EventTypes.KEY_PRESSED,1621446203.2560046,3,no_autocompletion_text_1,False, ,1621446203.2560055,1621446203.2560055,0
EventTypes.KEY_PRESSED,1621446203.4320161,3,no_autocompletion_text_1,False,d,1621446203.432017,1621446203.4320173,0
EventTypes.KEY_PRESSED,1621446203.5839922,3,no_autocompletion_text_1,False,i,1621446203.5839934,1621446203.5839934,0
EventTypes.KEY_PRESSED,1621446203.7320075,3,no_autocompletion_text_1,False,e,1621446203.7320082,1621446203.7320087,0
EventTypes.KEY_PRESSED,1621446203.8600414,3,no_autocompletion_text_1,False, ,1621446203.8600426,1621446203.8600428,0
EventTypes.WORD_TYPED,1621446203.8600893,3,no_autocompletion_text_1,False,die,1621446203.860088,1621446203.4320707,0.42801737785339355
EventTypes.KEY_PRESSED,1621446204.112058,3,no_autocompletion_text_1,False,f,1621446204.1120586,1621446204.1120589,0
EventTypes.KEY_PRESSED,1621446204.2237418,3,no_autocompletion_text_1,False,ü,1621446204.2237427,1621446204.2237427,0
EventTypes.KEY_PRESSED,1621446204.3880243,3,no_autocompletion_text_1,False,r,1621446204.388025,1621446204.388025,0
EventTypes.KEY_PRESSED,1621446204.5118191,3,no_autocompletion_text_1,False, ,1621446204.5118196,1621446204.5118198,0
EventTypes.WORD_TYPED,1621446204.5118656,3,no_autocompletion_text_1,False,für,1621446204.5118644,1621446204.1121159,0.3997485637664795
EventTypes.KEY_PRESSED,1621446204.728008,3,no_autocompletion_text_1,False,s,1621446204.7280087,1621446204.728009,0
EventTypes.KEY_PRESSED,1621446204.893568,3,no_autocompletion_text_1,False,o,1621446204.893569,1621446204.8935692,0
EventTypes.KEY_PRESSED,1621446205.1240323,3,no_autocompletion_text_1,False,l,1621446205.1240332,1621446205.1240335,0
EventTypes.KEY_PRESSED,1621446205.236024,3,no_autocompletion_text_1,False,c,1621446205.2360249,1621446205.2360249,0
EventTypes.KEY_PRESSED,1621446205.4440293,3,no_autocompletion_text_1,False,h,1621446205.4440303,1621446205.4440305,0
EventTypes.KEY_PRESSED,1621446205.5679977,3,no_autocompletion_text_1,False,e,1621446205.5679986,1621446205.567999,0
EventTypes.KEY_PRESSED,1621446205.6757588,3,no_autocompletion_text_1,False, ,1621446205.6757598,1621446205.67576,0
EventTypes.WORD_TYPED,1621446205.675807,3,no_autocompletion_text_1,False,solche,1621446205.6758058,1621446204.7280624,0.9477434158325195
EventTypes.KEY_PRESSED,1621446205.8600914,3,no_autocompletion_text_1,False,,1621446205.8600924,1621446205.8600926,0
EventTypes.KEY_PRESSED,1621446205.9600413,3,no_autocompletion_text_1,False,S,1621446205.960042,1621446205.960042,0
EventTypes.KEY_PRESSED,1621446206.1760654,3,no_autocompletion_text_1,False,e,1621446206.1760664,1621446206.1760666,0
EventTypes.KEY_PRESSED,1621446206.3440194,3,no_autocompletion_text_1,False,e,1621446206.3440201,1621446206.3440204,0
EventTypes.KEY_PRESSED,1621446206.4919846,3,no_autocompletion_text_1,False,l,1621446206.4919853,1621446206.4919856,0
EventTypes.KEY_PRESSED,1621446206.7360184,3,no_autocompletion_text_1,False,e,1621446206.7360191,1621446206.7360191,0
EventTypes.KEY_PRESSED,1621446206.8557744,3,no_autocompletion_text_1,False,n,1621446206.8557756,1621446206.8557756,0
EventTypes.KEY_PRESSED,1621446207.0281162,3,no_autocompletion_text_1,False, ,1621446207.0281172,1621446207.0281172,0
EventTypes.WORD_TYPED,1621446207.0281634,3,no_autocompletion_text_1,False,Seelen,1621446207.0281622,1621446205.9600954,1.0680668354034424
EventTypes.KEY_PRESSED,1621446207.2403173,3,no_autocompletion_text_1,False,g,1621446207.2403185,1621446207.2403185,0
EventTypes.KEY_PRESSED,1621446207.3959632,3,no_autocompletion_text_1,False,e,1621446207.3959641,1621446207.3959641,0
EventTypes.KEY_PRESSED,1621446207.5241282,3,no_autocompletion_text_1,False,s,1621446207.524129,1621446207.5241294,0
EventTypes.KEY_PRESSED,1621446207.6520798,3,no_autocompletion_text_1,False,c,1621446207.6520815,1621446207.6520815,0
EventTypes.KEY_PRESSED,1621446207.7880042,3,no_autocompletion_text_1,False,h,1621446207.788017,1621446207.7880175,0
EventTypes.KEY_PRESSED,1621446208.5680442,3,no_autocompletion_text_1,False,a,1621446208.5680451,1621446208.5680454,0
EventTypes.KEY_PRESSED,1621446208.7200086,3,no_autocompletion_text_1,False,f,1621446208.7200098,1621446208.72001,0
EventTypes.KEY_PRESSED,1621446208.8959475,3,no_autocompletion_text_1,False,f,1621446208.8959486,1621446208.8959491,0
EventTypes.KEY_PRESSED,1621446209.0120635,3,no_autocompletion_text_1,False,e,1621446209.0120642,1621446209.0120645,0
EventTypes.KEY_PRESSED,1621446209.1358004,3,no_autocompletion_text_1,False,n,1621446209.1358013,1621446209.1358013,0
EventTypes.KEY_PRESSED,1621446209.7001793,3,no_autocompletion_text_1,False, ,1621446209.7001803,1621446209.7001805,0
EventTypes.WORD_TYPED,1621446209.7002292,3,no_autocompletion_text_1,False,geschaffen,1621446209.7002275,1621446207.2403727,2.4598548412323
EventTypes.KEY_PRESSED,1621446209.8800056,3,no_autocompletion_text_1,False,i,1621446209.8800066,1621446209.880007,0
EventTypes.KEY_PRESSED,1621446210.0039887,3,no_autocompletion_text_1,False,s,1621446210.0039895,1621446210.0039897,0
EventTypes.KEY_PRESSED,1621446210.144067,3,no_autocompletion_text_1,False,t,1621446210.1440678,1621446210.144068,0
EventTypes.KEY_PRESSED,1621446210.280006,3,no_autocompletion_text_1,False, ,1621446210.2800066,1621446210.280007,0
EventTypes.WORD_TYPED,1621446210.2800527,3,no_autocompletion_text_1,False,ist,1621446210.2800517,1621446209.8800595,0.3999922275543213
EventTypes.KEY_PRESSED,1621446210.3600466,3,no_autocompletion_text_1,False,w,1621446210.3600473,1621446210.3600473,0
EventTypes.KEY_PRESSED,1621446210.4836466,3,no_autocompletion_text_1,False,i,1621446210.4836476,1621446210.4836478,0
EventTypes.KEY_PRESSED,1621446210.5879548,3,no_autocompletion_text_1,False,e,1621446210.5879555,1621446210.5879555,0
EventTypes.KEY_PRESSED,1621446210.7360258,3,no_autocompletion_text_1,False, ,1621446210.7360265,1621446210.7360268,0
EventTypes.WORD_TYPED,1621446210.7360828,3,no_autocompletion_text_1,False,wie,1621446210.7360811,1621446210.3601007,0.3759803771972656
EventTypes.KEY_PRESSED,1621446210.8657076,3,no_autocompletion_text_1,False,d,1621446210.8657084,1621446210.8657086,0
EventTypes.KEY_PRESSED,1621446210.9480398,3,no_autocompletion_text_1,False,i,1621446210.9480405,1621446210.9480407,0
EventTypes.KEY_PRESSED,1621446211.0600073,3,no_autocompletion_text_1,False,e,1621446211.0600083,1621446211.0600085,0
EventTypes.KEY_PRESSED,1621446211.1000652,3,no_autocompletion_text_1,False, ,1621446211.100066,1621446211.100066,0
EventTypes.WORD_TYPED,1621446211.100122,3,no_autocompletion_text_1,False,die,1621446211.1001203,1621446210.8657606,0.2343597412109375
EventTypes.KEY_PRESSED,1621446211.2359378,3,no_autocompletion_text_1,False,m,1621446211.2359388,1621446211.235939,0
EventTypes.KEY_PRESSED,1621446211.3680153,3,no_autocompletion_text_1,False,e,1621446211.3680165,1621446211.3680165,0
EventTypes.KEY_PRESSED,1621446211.4680843,3,no_autocompletion_text_1,False,i,1621446211.468085,1621446211.4680853,0
EventTypes.KEY_PRESSED,1621446211.692145,3,no_autocompletion_text_1,False,n,1621446211.6921458,1621446211.692146,0
EventTypes.KEY_PRESSED,1621446211.8719318,3,no_autocompletion_text_1,False,e,1621446211.871933,1621446211.8719332,0
EventTypes.KEY_PRESSED,1621446212.3440871,3,no_autocompletion_text_1,False,",",1621446212.3440878,1621446212.344088,0
EventTypes.WORD_TYPED,1621446212.3441396,3,no_autocompletion_text_1,False,meine,1621446212.3441381,1621446211.2359915,1.1081466674804688
EventTypes.KEY_PRESSED,1621446212.5562027,3,no_autocompletion_text_1,False, ,1621446212.5562036,1621446212.5562036,0
EventTypes.KEY_PRESSED,1621446213.020357,3,no_autocompletion_text_1,False,,1621446213.0203578,1621446213.0203578,0
EventTypes.KEY_PRESSED,1621446213.1281157,3,no_autocompletion_text_1,False,I,1621446213.1281168,1621446213.1281168,0
EventTypes.KEY_PRESSED,1621446213.7200868,3,no_autocompletion_text_1,False,c,1621446213.7200875,1621446213.7200878,0
EventTypes.KEY_PRESSED,1621446213.8001416,3,no_autocompletion_text_1,False,h,1621446213.8001423,1621446213.8001425,0
EventTypes.KEY_PRESSED,1621446213.9320524,3,no_autocompletion_text_1,False, ,1621446213.9320536,1621446213.9320536,0
EventTypes.WORD_TYPED,1621446213.932102,3,no_autocompletion_text_1,False,None,1621446213.9321005,1621446213.1281834,0.8039171695709229
EventTypes.KEY_PRESSED,1621446214.044033,3,no_autocompletion_text_1,False,b,1621446214.0440338,1621446214.044034,0
EventTypes.KEY_PRESSED,1621446214.1160812,3,no_autocompletion_text_1,False,i,1621446214.116082,1621446214.1160822,0
EventTypes.KEY_PRESSED,1621446214.2879815,3,no_autocompletion_text_1,False,n,1621446214.2879822,1621446214.2879827,0
EventTypes.KEY_PRESSED,1621446214.400001,3,no_autocompletion_text_1,False, ,1621446214.4000018,1621446214.4000018,0
EventTypes.WORD_TYPED,1621446214.4000475,3,no_autocompletion_text_1,False,None,1621446214.4000463,1621446214.0441022,0.3559441566467285
EventTypes.KEY_PRESSED,1621446214.5880327,3,no_autocompletion_text_1,False,s,1621446214.5880337,1621446214.5880342,0
EventTypes.KEY_PRESSED,1621446214.668037,3,no_autocompletion_text_1,False,o,1621446214.6680377,1621446214.668038,0
EventTypes.KEY_PRESSED,1621446214.7910502,3,no_autocompletion_text_1,False, ,1621446214.791051,1621446214.791051,0
EventTypes.WORD_TYPED,1621446214.7910955,3,no_autocompletion_text_1,False,None,1621446214.791094,1621446214.588088,0.20300602912902832
EventTypes.KEY_PRESSED,1621446215.0630486,3,no_autocompletion_text_1,False,g,1621446215.06305,1621446215.06305,0
EventTypes.KEY_PRESSED,1621446215.3630335,3,no_autocompletion_text_1,False,l,1621446215.3630345,1621446215.3630347,0
EventTypes.KEY_PRESSED,1621446216.1045382,3,no_autocompletion_text_1,False,ü,1621446216.1045392,1621446216.1045394,0
EventTypes.KEY_PRESSED,1621446216.3790977,3,no_autocompletion_text_1,False,c,1621446216.3790984,1621446216.3790987,0
EventTypes.KEY_PRESSED,1621446216.5030313,3,no_autocompletion_text_1,False,k,1621446216.503032,1621446216.5030322,0
EventTypes.KEY_PRESSED,1621446216.69906,3,no_autocompletion_text_1,False,l,1621446216.6990607,1621446216.6990607,0
EventTypes.KEY_PRESSED,1621446216.9150457,3,no_autocompletion_text_1,False,i,1621446216.9150467,1621446216.915047,0
EventTypes.KEY_PRESSED,1621446217.0670924,3,no_autocompletion_text_1,False,c,1621446217.0670931,1621446217.0670931,0
EventTypes.KEY_PRESSED,1621446217.151065,3,no_autocompletion_text_1,False,h,1621446217.1510658,1621446217.151066,0
EventTypes.KEY_PRESSED,1621446217.4912188,3,no_autocompletion_text_1,False,",",1621446217.4912195,1621446217.4912198,0
EventTypes.WORD_TYPED,1621446217.4912648,3,no_autocompletion_text_1,False,None,1621446217.4912634,1621446215.0631106,2.4281527996063232
EventTypes.KEY_PRESSED,1621446217.667121,3,no_autocompletion_text_1,False, ,1621446217.667122,1621446217.667122,0
EventTypes.KEY_PRESSED,1621446217.7709992,3,no_autocompletion_text_1,False,m,1621446217.7710004,1621446217.7710004,0
EventTypes.KEY_PRESSED,1621446217.931033,3,no_autocompletion_text_1,False,e,1621446217.931034,1621446217.931034,0
EventTypes.KEY_PRESSED,1621446218.0386767,3,no_autocompletion_text_1,False,i,1621446218.0386775,1621446218.0386775,0
EventTypes.KEY_PRESSED,1621446218.2990232,3,no_autocompletion_text_1,False,n,1621446218.2990239,1621446218.299024,0
EventTypes.KEY_PRESSED,1621446218.4510539,3,no_autocompletion_text_1,False, ,1621446218.4510546,1621446218.4510548,0
EventTypes.WORD_TYPED,1621446218.4511008,3,no_autocompletion_text_1,False,None,1621446218.4510996,1621446217.7710536,0.6800460815429688
EventTypes.KEY_PRESSED,1621446218.8192255,3,no_autocompletion_text_1,False,,1621446218.8192267,1621446218.819227,0
EventTypes.KEY_PRESSED,1621446218.8791304,3,no_autocompletion_text_1,False,B,1621446218.8791313,1621446218.8791316,0
EventTypes.KEY_PRESSED,1621446219.091105,3,no_autocompletion_text_1,False,e,1621446219.0911057,1621446219.091106,0
EventTypes.KEY_PRESSED,1621446219.195097,3,no_autocompletion_text_1,False,s,1621446219.195098,1621446219.1950982,0
EventTypes.KEY_PRESSED,1621446219.2870533,3,no_autocompletion_text_1,False,t,1621446219.287054,1621446219.2870543,0
EventTypes.KEY_PRESSED,1621446219.387124,3,no_autocompletion_text_1,False,e,1621446219.3871253,1621446219.3871255,0
EventTypes.KEY_PRESSED,1621446220.0751362,3,no_autocompletion_text_1,False,r,1621446220.0751371,1621446220.0751371,0
EventTypes.KEY_PRESSED,1621446220.6350892,3,no_autocompletion_text_1,False,",",1621446220.6350899,1621446220.63509,0
EventTypes.WORD_TYPED,1621446220.6351345,3,no_autocompletion_text_1,False,None,1621446220.635133,1621446218.8791857,1.7559473514556885
EventTypes.KEY_PRESSED,1621446220.7870815,3,no_autocompletion_text_1,False, ,1621446220.7870822,1621446220.7870822,0
EventTypes.KEY_PRESSED,1621446220.8923976,3,no_autocompletion_text_1,False,s,1621446220.8923986,1621446220.8923986,0
EventTypes.KEY_PRESSED,1621446220.971034,3,no_autocompletion_text_1,False,o,1621446220.9710345,1621446220.9710348,0
EventTypes.KEY_PRESSED,1621446221.0950527,3,no_autocompletion_text_1,False, ,1621446221.095054,1621446221.095054,0
EventTypes.WORD_TYPED,1621446221.095111,3,no_autocompletion_text_1,False,None,1621446221.0950987,1621446220.8924608,0.2026379108428955
EventTypes.KEY_PRESSED,1621446221.2910492,3,no_autocompletion_text_1,False,g,1621446221.29105,1621446221.29105,0
EventTypes.KEY_PRESSED,1621446221.3911262,3,no_autocompletion_text_1,False,a,1621446221.3911276,1621446221.3911276,0
EventTypes.KEY_PRESSED,1621446221.4790626,3,no_autocompletion_text_1,False,n,1621446221.4790633,1621446221.4790635,0
EventTypes.KEY_PRESSED,1621446221.6150718,3,no_autocompletion_text_1,False,z,1621446221.6150725,1621446221.6150725,0
EventTypes.KEY_PRESSED,1621446221.7670026,3,no_autocompletion_text_1,False, ,1621446221.7670033,1621446221.7670033,0
EventTypes.WORD_TYPED,1621446221.7670484,3,no_autocompletion_text_1,False,None,1621446221.7670472,1621446221.2911024,0.47594475746154785
EventTypes.KEY_PRESSED,1621446222.1190157,3,no_autocompletion_text_1,False,i,1621446222.1190166,1621446222.119017,0
EventTypes.KEY_PRESSED,1621446222.315081,3,no_autocompletion_text_1,False,n,1621446222.3150818,1621446222.315082,0
EventTypes.KEY_PRESSED,1621446222.4190304,3,no_autocompletion_text_1,False, ,1621446222.4190314,1621446222.4190319,0
EventTypes.WORD_TYPED,1621446222.4190779,3,no_autocompletion_text_1,False,None,1621446222.4190764,1621446222.1190693,0.3000071048736572
EventTypes.KEY_PRESSED,1621446222.5230823,3,no_autocompletion_text_1,False,d,1621446222.523083,1621446222.5230832,0
